function_name,execution_time
SAVE_OUTPUT:CLIENT_HANDLER:1:33,0.023269717996299732
RUN:CLIENT_HANDLER:1:33,0.2577183310058899
SAVE_INPUT:CLIENT_HANDLER:1:34,0.0004927059999317862
GET_INPUT:CLIENT_HANDLER:1:34,0.0672052200025064
CALL_FN:CLIENT_HANDLER:1:34,0.19202598699484952
SAVE_OUTPUT:CLIENT_HANDLER:1:34,0.023106209002435207
RUN:CLIENT_HANDLER:1:34,0.2836731339994003
SAVE_INPUT:CLIENT_HANDLER:1:35,0.0005170069998712279
GET_INPUT:CLIENT_HANDLER:1:35,0.06944083000416867
CALL_FN:CLIENT_HANDLER:1:35,0.16864255999826128
SAVE_OUTPUT:CLIENT_HANDLER:1:35,0.026530454997555353
RUN:CLIENT_HANDLER:1:35,0.26624126699607586
SAVE_INPUT:CLIENT_HANDLER:1:36,0.0005826079941471107
GET_INPUT:CLIENT_HANDLER:1:36,0.08054397899832111
CALL_FN:CLIENT_HANDLER:1:36,0.1828511499988963
SAVE_OUTPUT:CLIENT_HANDLER:1:36,0.027691971001331694
RUN:CLIENT_HANDLER:1:36,0.2926450209997711
SAVE_INPUT:CLIENT_HANDLER:1:37,0.0007980110021890141
GET_INPUT:CLIENT_HANDLER:1:37,0.0769941309990827
CALL_FN:CLIENT_HANDLER:1:37,0.16476100799627602
SAVE_OUTPUT:CLIENT_HANDLER:1:37,0.027285064999887254
RUN:CLIENT_HANDLER:1:37,0.2707134270021925
SAVE_INPUT:CLIENT_HANDLER:1:38,0.000543807000212837
GET_INPUT:CLIENT_HANDLER:1:38,0.06755520500155399
CALL_FN:CLIENT_HANDLER:1:38,0.15393796199350618
SAVE_OUTPUT:CLIENT_HANDLER:1:38,0.02602884900261415
RUN:CLIENT_HANDLER:1:38,0.24912633799976902
SAVE_INPUT:CLIENT_HANDLER:1:39,0.0005497070014826022
GET_INPUT:CLIENT_HANDLER:1:39,0.06533807599771535
CALL_FN:CLIENT_HANDLER:1:39,0.16295148299832363
SAVE_OUTPUT:CLIENT_HANDLER:1:39,0.025128836998192128
RUN:CLIENT_HANDLER:1:39,0.2550524170001154
SAVE_INPUT:CLIENT_HANDLER:1:40,0.0005388079953263514
GET_INPUT:CLIENT_HANDLER:1:40,0.07432449600310065
CALL_FN:CLIENT_HANDLER:1:40,0.1588699279964203
SAVE_OUTPUT:CLIENT_HANDLER:1:40,0.024429127006442286
RUN:CLIENT_HANDLER:1:40,0.2596984799965867
SAVE_INPUT:CLIENT_HANDLER:1:41,0.0009162130008917302
GET_INPUT:CLIENT_HANDLER:1:41,0.06809781199990539
CALL_FN:CLIENT_HANDLER:1:41,0.15567308599565877
SAVE_OUTPUT:CLIENT_HANDLER:1:41,0.022202997002750635
RUN:CLIENT_HANDLER:1:41,0.24779441999999108
SAVE_INPUT:CLIENT_HANDLER:1:42,0.0009593130016583018
GET_INPUT:CLIENT_HANDLER:1:42,0.07025014100508997
CALL_FN:CLIENT_HANDLER:1:42,0.18240374400193105
SAVE_OUTPUT:CLIENT_HANDLER:1:42,0.031796725997992326
RUN:CLIENT_HANDLER:1:42,0.28637193699978525
SAVE_INPUT:CLIENT_HANDLER:1:43,0.0005683080016751774
GET_INPUT:CLIENT_HANDLER:1:43,0.07838695000100415
CALL_FN:CLIENT_HANDLER:1:43,0.1596326390063041
SAVE_OUTPUT:CLIENT_HANDLER:1:43,0.024094223001156934
RUN:CLIENT_HANDLER:1:43,0.2642405399965355
SAVE_INPUT:CLIENT_HANDLER:1:44,0.0006414090021280572
GET_INPUT:CLIENT_HANDLER:1:44,0.06849341800261755
CALL_FN:CLIENT_HANDLER:1:44,0.16538111500267405
SAVE_OUTPUT:CLIENT_HANDLER:1:44,0.024938734000897966
RUN:CLIENT_HANDLER:1:44,0.26041358899965417
SAVE_INPUT:CLIENT_HANDLER:1:45,0.0005026069993618876
GET_INPUT:CLIENT_HANDLER:1:45,0.06730080099805491
CALL_FN:CLIENT_HANDLER:1:45,0.1687129609999829
SAVE_OUTPUT:CLIENT_HANDLER:1:45,0.023586716000863817
RUN:CLIENT_HANDLER:1:45,0.26109339800314046
SAVE_INPUT:CLIENT_HANDLER:1:46,0.0005402079987106845
GET_INPUT:CLIENT_HANDLER:1:46,0.07130375500128139
CALL_FN:CLIENT_HANDLER:1:46,0.15834642200206872
SAVE_OUTPUT:CLIENT_HANDLER:1:46,0.02296180700068362
RUN:CLIENT_HANDLER:1:46,0.2539806030035834
SAVE_INPUT:CLIENT_HANDLER:1:47,0.0005142070003785193
GET_INPUT:CLIENT_HANDLER:1:47,0.0695339320009225
CALL_FN:CLIENT_HANDLER:1:47,0.15154802999313688
SAVE_OUTPUT:CLIENT_HANDLER:1:47,0.025885647002724
RUN:CLIENT_HANDLER:1:47,0.24837702700460795
SAVE_INPUT:CLIENT_HANDLER:1:48,0.0005318069961504079
GET_INPUT:CLIENT_HANDLER:1:48,0.09838491799746407
CALL_FN:CLIENT_HANDLER:1:48,0.17520404699462233
SAVE_OUTPUT:CLIENT_HANDLER:1:48,0.024142923997715116
RUN:CLIENT_HANDLER:1:48,0.2991153069961001
SAVE_INPUT:CLIENT_HANDLER:1:49,0.0005246069995337166
GET_INPUT:CLIENT_HANDLER:1:49,0.06614088600326795
CALL_FN:CLIENT_HANDLER:1:49,0.15103022400580812
SAVE_OUTPUT:CLIENT_HANDLER:1:49,0.023097509001672734
RUN:CLIENT_HANDLER:1:49,0.24189884099905612
SAVE_INPUT:CLIENT_HANDLER:1:50,0.0005597080016741529
GET_INPUT:CLIENT_HANDLER:1:50,0.07227106800564798
CALL_FN:CLIENT_HANDLER:1:50,0.1618529689949355
SAVE_OUTPUT:CLIENT_HANDLER:1:50,0.024347726000996772
RUN:CLIENT_HANDLER:1:50,0.2601320850008051
SAVE_INPUT:CLIENT_HANDLER:1:51,0.0011199149957974441
GET_INPUT:CLIENT_HANDLER:1:51,0.09086431700416142
CALL_FN:CLIENT_HANDLER:1:51,0.1795630050037289
SAVE_OUTPUT:CLIENT_HANDLER:1:51,0.023258212000655476
RUN:CLIENT_HANDLER:1:51,0.29566256100224564
SAVE_INPUT:CLIENT_HANDLER:1:52,0.00052890699589625
GET_INPUT:CLIENT_HANDLER:1:52,0.06933932899846695
CALL_FN:CLIENT_HANDLER:1:52,0.1583307210021303
SAVE_OUTPUT:CLIENT_HANDLER:1:52,0.02231899899925338
RUN:CLIENT_HANDLER:1:52,0.25132926699734526
SAVE_INPUT:CLIENT_HANDLER:1:53,0.0004939069985994138
GET_INPUT:CLIENT_HANDLER:1:53,0.07014653999794973
CALL_FN:CLIENT_HANDLER:1:53,0.15900543000316247
SAVE_OUTPUT:CLIENT_HANDLER:1:53,0.02206379600102082
RUN:CLIENT_HANDLER:1:53,0.2525951839998015
SAVE_INPUT:CLIENT_HANDLER:1:54,0.0005388069985201582
GET_INPUT:CLIENT_HANDLER:1:54,0.06701639800303383
CALL_FN:CLIENT_HANDLER:1:54,0.16755364499840653
SAVE_OUTPUT:CLIENT_HANDLER:1:54,0.026171650999458507
RUN:CLIENT_HANDLER:1:54,0.2621234120015288
SAVE_INPUT:CLIENT_HANDLER:1:55,0.0005030059983255342
GET_INPUT:CLIENT_HANDLER:1:55,0.07472270099970046
CALL_FN:CLIENT_HANDLER:1:55,0.16031224800099153
SAVE_OUTPUT:CLIENT_HANDLER:1:55,0.027710870999726467
RUN:CLIENT_HANDLER:1:55,0.26423613999941153
SAVE_INPUT:CLIENT_HANDLER:1:56,0.0006518079972011037
GET_INPUT:CLIENT_HANDLER:1:56,0.08535534299880965
CALL_FN:CLIENT_HANDLER:1:56,0.1777260809976724
SAVE_OUTPUT:CLIENT_HANDLER:1:56,0.026459454995347187
RUN:CLIENT_HANDLER:1:56,0.29104889900190756
